date,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed
2021-06-18,23.1,27.45,20.35,0.01,78.68,4.85
2021-06-19,23.52,27.92,20.49,0.01,79.59,4.53
2021-06-20,23.76,28.81,20.03,0.0,76.14,3.7
2021-06-21,24.33,30.22,19.74,0.04,74.53,3.43
2021-06-22,24.13,29.25,20.4,0.17,75.69,2.88
2021-06-23,24.49,30.38,20.17,4.74,75.38,2.94
2021-06-24,24.26,30.4,20.34,1.19,74.27,3.6
2021-06-25,23.58,29.84,19.65,0.0,74.05,3.77
2021-06-26,23.69,30.01,19.34,1.19,74.48,4.02
2021-06-27,21.82,26.06,18.41,0.53,74.63,3.73
2021-06-28,24.15,31.43,17.7,0.18,68.14,1.95
2021-06-29,25.75,32.41,19.8,0.19,70.26,1.98
2021-06-30,25.61,30.08,21.57,1.57,76.84,1.97
2021-07-01,23.77,26.45,21.65,30.0,87.65,2.04
2021-07-02,23.53,26.98,21.12,4.36,84.52,2.61
2021-07-03,23.68,27.95,20.01,2.83,80.84,2.01
2021-07-04,23.3,26.75,20.51,34.49,83.4,1.95
2021-07-05,24.04,28.0,20.28,2.07,79.99,1.63
2021-07-06,23.77,27.1,20.64,0.46,84.16,1.8
2021-07-07,23.06,26.01,20.8,0.92,86.64,2.13
2021-07-08,23.18,26.25,20.44,8.63,85.38,2.57
2021-07-09,23.25,27.75,19.87,13.18,84.45,3.44
2021-07-10,21.77,25.82,18.58,0.91,82.02,4.18
2021-07-11,21.44,26.4,18.08,0.04,82.45,4.54
2021-07-12,21.76,25.28,18.75,0.08,81.82,4.73
2021-07-13,23.28,29.1,19.75,2.36,81.39,4.97
2021-07-14,22.86,26.75,20.29,14.16,84.45,4.99
2021-07-15,22.54,26.17,19.82,6.93,83.56,4.62
2021-07-16,23.49,28.8,20.15,10.03,82.08,3.68
2021-07-17,22.87,26.54,20.1,27.91,86.8,3.45
2021-07-18,22.52,25.28,20.58,9.26,88.74,4.55
2021-07-19,23.4,28.82,19.71,2.47,81.26,4.58
2021-07-20,23.27,28.78,19.73,0.62,80.76,5.4
2021-07-21,23.1,27.78,19.63,1.19,80.93,5.18
2021-07-22,22.42,26.58,20.07,1.19,83.54,6.43
2021-07-23,23.44,28.61,19.3,0.36,79.71,5.53
2021-07-24,23.8,28.95,19.65,3.23,80.99,4.53
2021-07-25,22.95,27.32,20.37,20.32,84.99,4.52
2021-07-26,22.92,27.46,19.51,4.25,83.06,4.28
2021-07-27,23.17,28.56,19.3,1.38,80.97,4.31
2021-07-28,23.61,29.53,19.79,0.04,78.15,4.65
2021-07-29,23.23,28.93,19.14,0.0,79.96,4.48
2021-07-30,22.82,27.35,19.2,0.0,82.26,4.21
2021-07-31,23.24,28.6,19.5,0.07,80.53,4.24
2021-08-01,23.3,28.52,19.58,0.01,79.24,4.32
2021-08-02,23.14,28.9,19.1,0.1,76.92,4.53
2021-08-03,23.27,28.73,18.92,0.16,79.09,4.13
2021-08-04,23.44,28.55,19.9,0.16,79.82,4.52
2021-08-05,23.58,29.59,18.76,2.28,79.41,4.54
2021-08-06,23.92,29.39,19.62,6.58,79.98,4.29
2021-08-07,24.01,29.35,20.41,2.1,81.77,3.62
2021-08-08,24.11,28.98,19.95,0.81,80.69,2.27
2021-08-09,24.12,28.99,20.03,6.82,81.35,2.38
2021-08-10,22.65,26.34,19.99,14.78,86.33,3.28
2021-08-11,23.5,28.29,19.96,0.77,82.8,2.59
2021-08-12,22.74,26.21,20.34,0.99,85.15,3.35
2021-08-13,23.14,27.84,19.56,4.65,82.43,3.45
2021-08-14,22.52,26.78,19.9,0.47,83.69,3.39
2021-08-15,22.19,26.14,19.29,0.01,81.94,3.73
2021-08-16,22.87,28.31,19.25,4.15,79.91,3.24
2021-08-17,23.51,29.22,19.2,1.18,78.24,3.0
2021-08-18,22.99,28.91,18.97,0.79,77.37,3.33
2021-08-19,22.29,28.43,17.59,1.46,77.31,3.99
2021-08-20,22.36,27.66,18.48,6.54,79.88,2.57
2021-08-21,22.4,27.06,18.84,7.71,81.17,1.66
2021-08-22,23.2,28.69,18.95,4.09,79.65,1.3
2021-08-23,23.02,27.0,20.48,1.31,85.11,1.15
2021-08-24,23.54,27.92,19.97,5.74,80.21,1.88
2021-08-25,23.62,27.75,20.17,2.19,80.26,2.49
2021-08-26,24.0,28.26,20.39,2.48,82.53,1.43
2021-08-27,23.41,27.45,20.64,19.32,86.0,2.39
2021-08-28,22.79,27.8,19.88,6.15,83.01,3.26
2021-08-29,22.48,27.48,18.84,2.53,77.98,3.85
2021-08-30,22.0,27.33,17.68,0.24,80.41,3.74
2021-08-31,23.3,29.13,18.87,0.55,77.63,2.84
2021-09-01,23.25,28.09,18.96,9.29,80.0,1.91
2021-09-02,22.49,25.93,20.21,18.05,87.06,1.77
2021-09-03,22.6,27.41,18.6,10.82,80.97,2.73
2021-09-04,22.14,26.04,19.92,4.79,86.15,3.02
2021-09-05,22.58,27.79,18.77,4.62,83.12,3.86
2021-09-06,21.93,27.0,18.99,6.25,80.18,4.61
2021-09-07,22.02,27.22,18.88,0.45,81.85,4.14
2021-09-08,22.68,27.08,19.75,1.71,83.53,3.82
2021-09-09,23.0,28.67,18.98,0.18,81.33,3.3
2021-09-10,22.98,27.71,19.22,0.0,82.59,3.27
2021-09-11,22.93,27.91,19.16,0.09,83.35,3.65
2021-09-12,23.13,28.1,19.52,0.36,82.17,4.34
2021-09-13,23.1,27.6,19.78,0.08,83.4,4.63
2021-09-14,23.62,28.91,19.97,0.01,82.0,3.42
2021-09-15,23.5,28.19,19.45,0.51,82.63,2.69
2021-09-16,23.54,28.01,19.48,0.02,82.44,2.62
2021-09-17,23.87,28.84,19.67,0.09,79.02,2.21
2021-09-18,24.22,29.75,19.13,0.11,76.14,1.75
2021-09-19,23.56,27.93,19.93,14.74,82.01,1.43
2021-09-20,23.36,27.39,20.2,16.66,85.24,1.44
2021-09-21,23.07,28.09,20.11,4.29,83.55,2.5
2021-09-22,23.12,28.41,18.87,3.63,83.0,2.48
2021-09-23,23.03,26.69,20.24,4.67,83.65,2.01
2021-09-24,23.78,28.63,20.29,2.69,82.11,1.81
2021-09-25,23.18,27.36,20.32,12.66,85.86,1.95
2021-09-26,21.95,25.01,19.31,1.26,86.96,2.75
2021-09-27,22.83,27.82,19.57,2.01,82.78,3.8
2021-09-28,21.58,26.21,18.79,1.64,84.45,3.51
2021-09-29,22.27,27.71,18.71,7.15,81.71,2.84
2021-09-30,23.26,29.03,17.67,1.49,78.63,1.32
2021-10-01,23.7,28.43,19.45,1.41,82.97,1.58
2021-10-02,23.33,27.35,20.32,4.28,85.5,1.97
2021-10-03,23.14,28.15,19.86,7.85,83.19,2.12
2021-10-04,22.97,28.43,18.37,14.57,85.5,1.54
2021-10-05,23.05,27.76,20.12,20.18,87.12,1.41
2021-10-06,22.78,27.03,19.6,4.32,87.53,1.58
2021-10-07,24.06,28.71,19.72,2.75,81.66,1.43
2021-10-08,23.33,26.58,20.95,10.82,88.97,1.85
2021-10-09,22.96,26.4,20.5,6.57,88.74,2.53
2021-10-10,22.77,27.05,20.01,5.55,87.04,2.18
2021-10-11,23.23,27.39,19.69,7.83,84.75,1.47
2021-10-12,22.59,25.92,20.16,10.82,87.1,1.51
2021-10-13,22.56,26.54,19.96,3.53,87.22,2.37
2021-10-14,23.36,27.96,19.65,15.48,82.94,1.54
2021-10-15,23.4,28.09,19.91,16.17,86.61,0.79
2021-10-16,23.58,27.42,21.38,8.15,87.46,1.62
2021-10-17,22.22,24.57,20.76,3.48,90.53,1.67
2021-10-18,23.13,27.68,19.41,2.52,87.69,2.3
2021-10-19,22.87,26.26,19.7,3.61,84.43,1.32
2021-10-20,23.16,27.48,19.26,4.2,86.4,1.33
2021-10-21,22.99,26.56,20.59,4.89,89.36,1.04
2021-10-22,23.17,27.25,20.09,2.8,86.9,1.36
2021-10-23,22.89,25.83,20.33,5.4,86.19,1.51
2021-10-24,22.46,27.16,18.5,5.53,85.0,0.97
2021-10-25,22.13,26.36,19.5,0.44,86.76,1.72
2021-10-26,22.41,27.35,18.47,0.6,85.3,1.39
2021-10-27,21.92,27.25,18.08,0.09,84.5,1.84
2021-10-28,21.65,26.84,17.83,0.01,82.91,1.89
2021-10-29,21.39,25.64,18.6,2.71,87.46,2.08
2021-10-30,22.05,26.11,19.14,3.11,87.82,2.51
2021-10-31,22.04,27.29,18.83,1.77,88.62,2.16
2021-11-01,21.71,25.54,18.89,2.04,89.69,2.22
2021-11-02,21.42,25.61,18.76,3.39,88.4,3.19
2021-11-03,21.73,26.2,18.42,0.97,87.75,2.41
2021-11-04,22.05,26.08,19.33,17.84,88.06,1.81
2021-11-05,22.22,27.02,18.66,8.81,85.96,0.9
2021-11-06,21.69,25.44,19.41,1.55,88.94,1.6
2021-11-07,21.56,26.2,18.83,5.42,90.23,2.33
2021-11-08,20.57,23.08,18.98,2.21,93.34,2.03
2021-11-09,20.54,24.3,18.13,0.27,89.66,1.65
2021-11-10,19.8,24.78,17.16,3.0,86.38,2.05
2021-11-11,18.65,21.58,16.96,19.01,90.86,4.01
2021-11-12,19.87,23.59,17.24,10.91,92.88,3.75
2021-11-13,22.57,26.67,19.0,5.19,84.72,0.79
2021-11-14,22.32,26.51,19.09,5.24,90.28,1.2
2021-11-15,22.98,27.27,19.7,22.96,88.16,1.23
2021-11-16,22.48,26.32,19.87,5.99,89.35,2.23
2021-11-17,22.08,25.98,18.44,5.58,89.94,1.69
2021-11-18,19.7,21.44,17.19,34.11,92.65,3.34
2021-11-19,21.89,25.66,19.31,20.05,93.42,3.65
2021-11-20,22.08,25.47,19.76,5.01,91.97,2.58
2021-11-21,21.76,27.68,18.07,5.44,82.52,1.78
2021-11-22,21.55,26.18,17.61,0.6,87.6,1.51
2021-11-23,22.13,26.52,18.98,0.25,88.97,1.67
2021-11-24,21.98,27.14,18.12,2.97,86.12,1.88
2021-11-25,21.12,25.13,18.38,0.72,88.19,2.49
2021-11-26,21.29,26.05,17.89,1.97,87.03,2.81
2021-11-27,20.8,24.93,18.8,1.0,89.97,3.1
2021-11-28,20.03,23.49,17.6,5.2,91.44,3.07
2021-11-29,20.25,24.61,17.53,2.14,90.37,3.08
2021-11-30,21.02,25.08,17.97,1.13,88.26,2.67
2021-12-01,21.71,26.12,18.95,0.13,87.75,3.1
2021-12-02,21.8,26.73,18.01,0.08,85.94,2.12
2021-12-03,21.18,25.76,18.27,0.1,84.92,1.21
2021-12-04,21.72,25.36,18.34,0.19,80.07,0.65
2021-12-05,22.22,27.39,18.14,0.16,82.17,1.15
2021-12-06,21.46,26.19,17.75,0.71,86.94,1.23
2021-12-07,21.62,26.14,18.18,0.08,85.32,2.11
2021-12-08,20.68,26.48,16.21,0.03,82.77,2.03
2021-12-09,21.88,27.14,17.87,4.38,85.37,1.68
2021-12-10,20.57,25.73,17.42,0.23,85.14,2.58
2021-12-11,20.82,25.5,17.36,0.35,87.6,2.82
2021-12-12,20.66,25.38,17.67,0.54,87.26,3.1
2021-12-13,20.9,26.17,17.7,1.43,87.83,2.83
2021-12-14,20.11,25.06,17.84,0.55,87.69,2.93
2021-12-15,20.14,25.27,17.04,0.02,85.28,2.69
2021-12-16,19.96,25.75,16.11,0.0,84.29,2.51
2021-12-17,19.69,25.81,15.77,0.0,82.23,1.97
2021-12-18,18.22,24.9,13.91,0.0,80.39,2.26
2021-12-19,17.08,24.41,12.23,0.0,79.4,2.28
2021-12-20,17.15,24.6,11.74,0.0,81.45,2.05
2021-12-21,18.15,25.64,12.34,0.0,74.0,1.02
2021-12-22,17.69,25.62,11.13,0.0,78.01,1.32
2021-12-23,17.96,25.88,12.44,0.0,76.31,1.27
2021-12-24,17.61,26.06,10.6,0.0,73.09,1.35
2021-12-25,18.31,26.82,11.86,0.0,77.05,1.44
2021-12-26,18.7,26.39,13.08,0.0,80.71,1.76
2021-12-27,18.48,25.37,13.7,0.0,81.15,2.0
2021-12-28,18.48,24.83,13.67,0.0,82.94,2.21
2021-12-29,18.96,24.96,14.51,0.0,82.45,2.23
2021-12-30,19.49,25.34,13.91,1.49,83.39,2.71
2021-12-31,20.63,25.42,17.28,3.07,86.54,3.6
2022-01-01,20.72,25.75,17.77,1.16,85.66,3.33
2022-01-02,20.2,25.9,16.66,0.06,83.39,2.99
2022-01-03,19.63,26.26,15.15,0.0,78.96,2.15
2022-01-04,19.48,25.84,15.17,0.0,81.36,2.08
2022-01-05,19.59,26.29,13.9,0.0,77.66,1.11
2022-01-06,19.83,26.37,14.88,0.0,80.79,1.92
2022-01-07,20.39,26.27,15.94,0.0,81.7,2.24
2022-01-08,20.76,26.56,16.19,0.0,81.81,1.94
2022-01-09,20.89,26.86,16.42,0.0,80.97,2.05
2022-01-10,20.22,27.09,16.0,0.0,77.92,2.16
2022-01-11,20.61,27.53,15.05,0.0,77.77,2.05
2022-01-12,21.12,27.26,16.27,0.0,80.29,2.02
2022-01-13,21.43,27.04,16.87,0.0,79.51,1.9
2022-01-14,21.59,27.61,16.28,0.03,78.49,1.52
2022-01-15,22.13,27.42,17.17,0.02,73.33,0.94
2022-01-16,21.72,27.62,17.02,0.03,78.88,2.47
2022-01-17,21.22,27.29,17.22,0.01,78.42,2.78
2022-01-18,20.6,26.87,15.84,0.0,75.65,2.22
2022-01-19,20.16,27.49,14.95,0.0,72.14,1.8
2022-01-20,20.17,28.45,14.44,0.0,63.92,1.37
2022-01-21,21.21,29.53,13.36,0.0,63.12,1.35
2022-01-22,20.62,29.32,12.7,0.0,65.11,1.62
2022-01-23,20.01,28.64,14.48,0.01,69.45,1.66
2022-01-24,20.13,28.13,12.9,0.0,62.8,1.48
2022-01-25,20.92,28.06,14.19,0.35,71.47,1.07
2022-01-26,21.42,26.62,18.41,0.49,81.19,1.99
2022-01-27,21.49,27.42,17.51,0.03,75.83,2.82
2022-01-28,20.75,27.96,14.92,0.01,73.84,3.33
2022-01-29,21.24,29.08,15.05,0.0,74.44,2.95
2022-01-30,22.71,30.04,15.84,0.0,71.88,0.88
2022-01-31,23.6,30.83,17.55,0.0,69.69,1.19
2022-02-01,23.02,30.96,17.59,0.0,70.03,1.71
2022-02-02,22.24,31.35,15.72,0.0,65.8,1.7
2022-02-03,21.57,29.98,14.56,0.0,69.01,1.78
2022-02-04,22.14,30.61,16.72,0.0,63.54,1.84
2022-02-05,22.14,30.13,14.17,0.0,66.78,1.88
2022-02-06,22.92,29.7,18.07,0.0,71.58,2.71
2022-02-07,22.54,30.32,16.67,0.0,69.43,1.67
2022-02-08,22.43,30.47,15.96,0.0,66.73,1.69
2022-02-09,21.81,30.64,15.77,0.0,66.42,2.7
2022-02-10,21.45,31.03,14.18,0.0,57.94,2.46
2022-02-11,21.69,30.71,13.94,0.0,56.93,3.57
2022-02-12,22.06,30.61,14.89,0.0,63.41,3.11
2022-02-13,21.41,29.74,15.52,0.0,61.85,2.7
2022-02-14,21.72,30.45,15.06,0.0,63.43,2.08
2022-02-15,22.15,30.05,15.92,0.0,66.03,2.18
2022-02-16,22.76,30.74,14.68,0.0,62.5,1.5
2022-02-17,22.68,30.25,16.0,0.0,62.15,1.89
2022-02-18,22.71,31.16,16.02,0.0,61.18,3.01
2022-02-19,22.97,31.77,14.6,0.0,58.34,3.08
2022-02-20,23.8,32.84,15.89,0.0,55.62,1.29
2022-02-21,24.62,33.13,16.05,0.0,60.03,1.38
2022-02-22,24.97,32.69,17.94,0.0,56.08,2.6
2022-02-23,23.45,32.25,17.33,0.0,58.48,3.46
2022-02-24,22.54,32.11,15.4,0.0,54.16,2.5
2022-02-25,22.44,32.91,13.74,0.0,49.27,2.82
2022-02-26,21.63,32.14,11.64,0.0,54.72,2.74
2022-02-27,23.31,32.28,16.83,0.0,58.58,2.45
2022-02-28,22.87,32.1,15.6,0.0,53.38,2.22
2022-03-01,23.43,32.45,14.81,0.0,49.46,2.9
2022-03-02,22.92,32.48,14.37,0.0,38.76,3.19
2022-03-03,22.8,32.11,13.58,0.0,40.86,3.57
2022-03-04,23.39,33.25,15.13,0.0,36.74,3.48
2022-03-05,23.82,32.48,15.31,0.0,45.38,3.57
2022-03-06,23.9,31.49,17.08,0.0,52.91,3.96
2022-03-07,23.23,31.12,16.16,0.02,54.4,3.83
2022-03-08,24.97,33.98,16.54,0.0,49.96,3.05
2022-03-09,25.82,35.34,17.1,0.0,45.63,2.58
2022-03-10,25.83,34.37,18.14,0.0,40.23,3.4
2022-03-11,25.63,34.56,16.77,0.0,32.85,3.74
2022-03-12,25.81,35.11,17.33,0.0,30.83,3.56
2022-03-13,25.37,34.14,18.56,0.0,34.05,3.4
2022-03-14,26.4,35.87,17.83,0.0,37.56,2.54
2022-03-15,26.72,36.03,19.03,0.0,35.25,2.08
2022-03-16,26.47,36.1,17.72,0.0,36.02,2.46
2022-03-17,27.12,37.01,18.0,0.0,30.23,2.63
2022-03-18,27.81,36.83,18.51,0.0,33.16,1.92
2022-03-19,28.46,36.08,19.76,0.0,35.43,1.78
2022-03-20,26.19,30.99,22.18,0.97,57.19,1.83
2022-03-21,26.76,33.9,20.25,5.15,58.02,1.25
2022-03-22,26.26,32.91,20.73,5.57,62.97,1.54
2022-03-23,27.65,34.8,21.32,0.1,54.59,1.85
2022-03-24,27.35,33.64,21.28,0.06,56.16,1.17
2022-03-25,27.88,35.84,20.56,0.01,49.84,2.04
2022-03-26,28.27,36.55,19.79,0.03,49.76,2.42
2022-03-27,28.81,37.69,20.94,0.01,48.62,3.37
2022-03-28,28.85,37.41,20.24,0.0,47.73,2.88
2022-03-29,29.64,37.89,21.29,0.0,43.4,2.45
2022-03-30,30.0,37.13,22.36,0.02,40.22,2.28
2022-03-31,30.16,36.48,24.14,0.0,38.39,2.48
2022-04-01,29.91,37.55,23.27,0.1,38.47,2.96
2022-04-02,28.72,37.13,21.38,0.22,43.09,3.06
2022-04-03,28.59,37.46,20.76,0.0,44.73,3.55
2022-04-04,28.61,37.5,20.24,0.0,46.34,3.48
2022-04-05,28.07,37.0,19.98,0.0,44.87,3.88
2022-04-06,28.11,37.55,18.18,0.04,40.52,3.37
2022-04-07,27.39,35.09,19.99,2.48,48.96,3.34
2022-04-08,28.1,36.86,20.06,1.19,52.25,3.18
2022-04-09,27.96,37.01,19.65,0.11,53.89,2.79
2022-04-10,28.56,37.62,20.19,0.0,44.78,3.22
2022-04-11,27.88,35.92,19.1,0.0,47.5,2.66
2022-04-12,29.05,38.04,20.71,0.01,44.14,2.9
2022-04-13,27.56,33.43,22.85,2.69,56.46,2.72
2022-04-14,25.23,31.95,19.97,14.91,62.32,1.99
2022-04-15,27.76,35.54,20.36,0.07,56.89,0.77
2022-04-16,28.72,36.1,21.41,3.15,54.39,1.71
2022-04-17,26.82,33.78,22.19,13.3,65.49,1.98
2022-04-18,26.48,34.46,20.22,8.37,60.74,2.54
2022-04-19,26.05,33.13,21.02,2.04,66.78,2.02
2022-04-20,28.1,36.18,20.8,0.03,55.37,2.23
2022-04-21,27.45,34.71,22.01,0.0,59.52,2.71
2022-04-22,26.78,33.85,21.65,0.01,61.66,2.66
2022-04-23,25.93,31.38,22.18,1.07,65.9,2.6
2022-04-24,27.73,36.16,20.05,0.01,52.58,2.09
2022-04-25,27.65,35.81,19.99,0.0,53.84,2.06
2022-04-26,28.44,37.18,20.29,0.01,46.97,2.25
2022-04-27,28.83,37.17,20.61,0.0,50.75,2.85
2022-04-28,29.18,37.77,20.75,0.0,49.88,2.56
2022-04-29,29.94,38.47,21.28,0.01,47.9,3.25
2022-04-30,29.98,37.18,22.56,0.64,49.96,1.91
2022-05-01,30.31,36.89,23.54,9.84,52.38,1.52
2022-05-02,28.76,35.84,22.34,6.72,62.16,1.95
2022-05-03,27.77,34.82,22.86,3.23,63.48,1.89
2022-05-04,28.44,35.56,22.36,1.02,60.84,2.07
2022-05-05,27.11,33.22,22.32,2.93,65.39,1.74
2022-05-06,27.4,34.1,20.89,7.53,62.09,1.26
2022-05-07,27.35,34.45,21.09,12.12,64.03,1.61
2022-05-08,27.81,34.68,21.16,1.56,62.57,1.82
2022-05-09,27.31,34.61,21.72,3.55,65.58,2.15
2022-05-10,26.4,32.41,21.92,7.82,68.95,3.87
2022-05-11,25.2,30.83,21.52,8.85,73.35,5.32
2022-05-12,24.54,31.07,20.79,2.19,76.26,4.25
2022-05-13,25.61,31.7,20.51,1.32,73.96,3.11
2022-05-14,25.35,31.3,20.42,5.0,76.35,2.48
2022-05-15,24.21,26.96,22.09,14.04,84.68,2.32
2022-05-16,25.13,29.59,21.7,26.3,81.11,2.37
2022-05-17,25.1,28.5,21.02,50.97,71.44,1.17
2022-05-18,24.38,28.63,20.68,12.48,79.89,1.41
2022-05-19,22.64,25.07,19.45,1.89,87.21,3.55
2022-05-20,22.05,27.54,18.19,1.17,82.12,4.59
2022-05-21,23.51,29.9,17.84,0.59,75.97,4.34
2022-05-22,24.39,30.84,19.63,0.02,77.29,4.36
2022-05-23,25.31,32.15,19.59,0.0,75.7,3.36
2022-05-24,26.15,32.77,21.01,0.0,73.19,2.58
2022-05-25,26.3,31.69,21.15,0.05,71.36,1.69
2022-05-26,25.46,30.36,21.13,0.5,73.94,2.38
2022-05-27,24.38,28.84,20.84,0.12,76.25,3.1
2022-05-28,24.5,30.01,20.46,0.01,73.33,3.46
2022-05-29,24.83,31.88,18.59,0.01,69.24,3.05
2022-05-30,25.28,31.38,20.2,6.19,71.11,2.6
2022-05-31,23.55,27.9,20.63,1.95,78.83,2.88
2022-06-01,23.49,27.29,20.52,0.18,79.46,3.4
2022-06-02,25.09,31.37,20.28,0.15,73.28,2.21
2022-06-03,24.96,30.19,20.2,3.77,74.95,2.06
2022-06-04,24.32,29.85,20.94,5.06,75.55,2.44
2022-06-05,24.87,29.86,20.84,8.16,76.26,1.45
2022-06-06,24.37,29.57,20.75,6.53,76.62,1.55
2022-06-07,24.71,29.88,21.39,1.66,76.44,2.74
2022-06-08,24.56,30.08,20.82,0.03,75.07,3.65
2022-06-09,25.28,32.37,20.16,0.01,70.31,3.83
2022-06-10,24.79,31.67,19.53,0.01,72.59,4.22
2022-06-11,24.6,31.21,19.63,0.01,70.64,3.93
2022-06-12,23.66,29.06,19.06,1.12,71.84,3.42
2022-06-13,24.04,30.37,18.77,2.69,73.8,2.56
2022-06-14,24.15,29.06,20.11,16.45,78.12,2.77
2022-06-15,23.32,28.25,19.58,17.03,80.65,2.65
2022-06-16,23.18,25.82,21.17,8.7,84.05,1.47
2022-06-17,21.74,24.58,19.91,35.02,84.67,1.56
2022-06-18,22.02,24.88,19.57,5.41,86.81,1.62
2022-06-19,23.17,26.87,20.12,20.12,86.05,2.1
2022-06-20,23.2,28.48,19.08,5.87,79.53,3.19
2022-06-21,23.01,27.63,19.83,2.26,81.91,3.41
2022-06-22,22.32,26.04,19.27,1.74,85.63,2.65
2022-06-23,23.15,27.81,19.36,0.11,80.31,3.16
2022-06-24,22.26,25.38,19.71,0.01,84.76,4.11
2022-06-25,22.67,27.05,19.31,0.49,81.21,4.29
2022-06-26,23.12,28.42,19.67,0.02,79.43,4.61
2022-06-27,23.81,29.34,19.74,0.0,76.61,4.35
2022-06-28,23.95,29.17,20.16,0.01,77.12,3.54
2022-06-29,24.13,29.7,20.1,6.76,79.52,3.17
2022-06-30,23.57,28.12,20.32,3.4,82.75,3.63
2022-07-01,23.2,27.16,20.23,1.23,84.03,3.66
2022-07-02,22.83,26.53,19.88,0.25,84.87,3.59
2022-07-03,23.52,28.37,20.47,0.02,81.4,4.16
2022-07-04,22.44,26.12,19.79,0.67,83.42,4.97
2022-07-05,22.37,26.06,19.69,2.16,84.1,4.73
2022-07-06,22.56,26.77,19.82,1.58,81.81,4.42
2022-07-07,22.55,27.37,19.53,4.29,83.8,4.64
2022-07-08,22.27,26.39,19.27,2.47,82.37,5.09
2022-07-09,22.61,26.88,19.74,4.81,83.41,5.11
2022-07-10,22.93,27.92,19.38,0.94,80.17,5.34
2022-07-11,23.11,27.84,19.79,2.12,80.01,5.07
2022-07-12,22.79,26.99,19.98,0.81,80.38,5.9
2022-07-13,22.87,28.16,19.64,1.14,78.86,7.08
2022-07-14,22.43,26.68,19.29,0.44,78.31,7.49
2022-07-15,23.32,28.8,19.83,0.19,76.98,5.96
2022-07-16,23.57,28.91,19.77,11.71,80.63,4.85
2022-07-17,23.09,28.46,19.52,4.27,81.89,5.17
2022-07-18,22.68,26.58,19.53,4.04,82.1,4.04
2022-07-19,22.95,26.85,19.59,0.52,82.54,2.46
2022-07-20,23.77,27.64,20.05,22.88,81.67,2.13
2022-07-21,23.26,27.25,19.94,6.52,84.52,2.39
2022-07-22,22.51,25.67,20.39,7.44,86.68,2.75
2022-07-23,22.84,27.64,19.41,0.1,82.61,3.34
2022-07-24,22.99,27.79,19.14,0.03,80.88,3.48
2022-07-25,22.91,27.48,19.39,1.29,80.91,2.69
2022-07-26,22.22,25.98,19.74,3.95,84.1,2.8
2022-07-27,22.88,27.33,19.83,6.1,85.09,2.1
2022-07-28,24.1,28.58,19.8,1.5,78.61,1.18
2022-07-29,23.39,26.92,19.64,5.15,80.18,1.17
2022-07-30,24.39,29.47,19.52,10.64,76.57,0.85
2022-07-31,24.02,28.21,20.63,13.87,84.58,1.24
2022-08-01,23.93,28.01,21.01,26.64,84.35,1.95
2022-08-02,23.89,28.76,19.74,14.82,83.76,1.68
2022-08-03,22.77,26.6,19.91,27.73,83.4,1.96
2022-08-04,22.06,25.05,19.08,11.6,85.69,1.22
2022-08-05,22.62,26.38,19.88,5.41,84.42,5.51
2022-08-06,22.5,26.92,18.99,4.52,84.33,5.68
2022-08-07,22.28,26.48,19.22,2.11,86.36,5.34
2022-08-08,22.39,26.71,19.73,1.59,85.48,5.82
2022-08-09,22.49,27.43,19.05,0.56,81.48,6.36
2022-08-10,22.1,27.53,18.23,0.11,81.41,5.77
2022-08-11,22.64,28.6,18.45,0.4,82.13,4.96
2022-08-12,22.86,28.72,18.57,0.09,81.25,4.46
2022-08-13,22.2,26.8,18.82,0.01,82.48,3.59
2022-08-14,22.82,29.05,18.1,0.0,78.98,3.93
2022-08-15,23.63,29.56,18.64,0.01,78.49,3.01
2022-08-16,24.23,29.57,19.59,0.02,76.83,1.65
2022-08-17,24.05,29.46,19.93,0.26,79.47,2.37
2022-08-18,22.91,26.69,19.97,238.99,86.48,3.17
2022-08-19,23.02,27.94,19.24,23.68,84.18,3.65
2022-08-20,22.87,27.6,18.92,0.02,83.98,3.52
2022-08-21,22.87,27.54,18.72,5.33,85.15,3.63
2022-08-22,22.83,27.04,19.77,2.93,85.48,3.95
2022-08-23,23.28,28.36,19.0,1.03,83.66,3.55
2022-08-24,22.86,26.66,19.67,5.15,84.98,3.25
2022-08-25,22.28,26.32,19.35,18.22,86.29,2.89
2022-08-26,22.0,25.21,19.61,44.42,90.52,2.34
2022-08-27,22.02,25.58,19.8,12.91,89.28,2.74
2022-08-28,22.53,26.8,18.88,13.11,86.92,2.6
2022-08-29,22.84,26.32,20.17,29.57,89.66,1.89
2022-08-30,23.67,28.03,20.53,1.59,86.74,1.92
2022-08-31,22.53,26.27,20.13,4.88,90.56,1.78
2022-09-01,23.1,28.19,19.21,3.5,83.85,1.01
2022-09-02,23.3,27.27,20.13,5.13,85.24,1.61
2022-09-03,24.24,29.61,19.06,8.36,82.53,0.75
2022-09-04,23.57,26.4,20.78,45.37,89.64,1.19
2022-09-05,24.12,27.74,20.66,19.12,83.96,0.79
2022-09-06,23.13,25.83,20.75,26.9,86.43,1.31
2022-09-07,22.26,25.68,19.61,9.56,88.64,1.47
2022-09-08,22.06,25.52,19.09,8.73,89.52,2.79
2022-09-09,22.3,26.04,19.73,0.41,90.33,3.03
2022-09-10,22.27,26.77,19.34,0.67,88.73,3.81
